fighter,sig_str_landed,total_str_landed,td_landed,head_landed,body_landed,leg_landed,distance_landed,clinch_landed,ground_landed,sig_str_attempts,total_str_attempts,td_attempts,kd,sub_att,rev,ctrl_seconds,sig_str_acc,td_acc
Ange Loosa,73.4,116.2,3.0,46.8,14.8,11.8,50.8,11.2,11.4,145.6,195.6,7.0,0.2,0.0,0.0,244.2,0.49422247225451105,0.36725274725274726
Angel Pacheco,88.0,95.0,0.0,44.0,32.0,12.0,80.0,8.0,0.0,234.0,241.0,0.0,0.0,0.0,0.0,9.0,0.37606837606837606,0.0
Angela Hill,69.2,85.4,0.8,40.2,25.2,3.8,53.6,12.4,3.2,136.6,155.6,3.8,0.0,0.4,0.2,115.0,0.49314750884371134,0.16666666666666666
Angela Magana,19.0,24.666666666666668,0.3333333333333333,4.333333333333333,6.333333333333333,8.333333333333334,16.0,2.6666666666666665,0.3333333333333333,66.66666666666667,73.33333333333333,1.3333333333333333,0.0,0.3333333333333333,0.0,160.33333333333334,0.32520084043999503,0.3333333333333333
Anistavio Medeiros,8.0,8.0,0.0,2.0,0.0,6.0,8.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0
Anna Elmose,34.5,52.5,0.0,20.5,7.5,6.5,24.0,3.5,7.0,69.5,91.0,2.5,0.5,0.0,0.0,124.0,0.5441860465116279,0.0
Ansar Chalangov,2.0,2.0,0.0,1.5,0.0,0.5,1.0,0.5,0.5,3.0,3.0,1.0,0.0,1.5,0.5,26.0,0.75,0.0
Anshul Jubli,47.0,59.333333333333336,0.6666666666666666,33.0,9.333333333333334,4.666666666666667,34.333333333333336,2.0,10.666666666666666,82.0,98.33333333333333,3.3333333333333335,0.0,0.3333333333333333,0.0,144.0,0.42534195808907754,0.2
Ante Delija,14.5,16.5,0.0,13.0,1.0,0.5,12.0,0.5,2.0,32.0,34.0,0.5,0.5,0.0,0.0,16.5,0.45436507936507936,0.0
Anthony Birchak,23.8,38.8,0.0,12.4,6.4,5.0,16.4,5.4,2.0,65.4,81.4,1.2,0.4,0.2,0.2,39.0,0.3796062271062271,0.0
Anthony Christodoulou,20.0,26.5,0.0,14.5,3.0,2.5,16.5,3.5,0.0,75.0,81.5,0.5,0.0,0.0,0.0,23.0,0.2568139097744361,0.0
Anthony Hamilton,11.0,14.6,0.6,4.0,6.0,1.0,4.6,3.4,3.0,22.8,27.8,2.2,0.2,0.0,0.0,97.6,0.30045637743006165,0.3611111111111111
Anthony Hernandez,74.0,105.4,6.4,61.0,7.2,5.8,28.4,8.2,37.4,114.2,151.6,15.4,0.0,1.4,0.4,541.6,0.6374837178710069,0.4554590237348858
Anthony Ivy,20.0,29.0,2.5,13.0,5.0,2.0,11.5,5.5,3.0,47.5,58.0,12.0,0.0,0.0,0.0,175.0,0.39610389610389607,0.20833333333333334
Anthony Johnson,17.0,20.8,0.8,11.0,2.8,3.2,8.4,5.2,3.4,29.8,34.0,1.4,0.6,0.0,0.0,95.0,0.6025006105006105,0.611111111111111
Anthony Lapsley,5.0,37.0,0.0,3.5,1.0,0.5,2.5,0.0,2.5,14.5,47.5,2.5,0.0,0.0,0.5,160.0,0.31052631578947365,0.0
Anthony Macias,4.0,6.0,0.0,2.0,1.0,1.0,1.0,1.5,1.5,4.5,7.0,0.5,0.0,0.0,0.0,0.0,0.8888888888888888,0.0
Anthony Njokuani,39.0,42.8,0.0,16.6,12.4,10.0,36.4,2.4,0.2,90.6,94.6,0.4,0.2,0.0,0.0,1.6,0.4329090784803718,0.0
Anthony Perosh,7.4,11.0,0.2,6.8,0.0,0.6,4.0,0.0,3.4,20.8,24.8,0.8,0.2,0.2,0.0,33.4,0.4586373364314541,0.25
Anthony Pettis,47.2,61.4,0.0,28.2,9.4,9.6,40.4,5.0,1.8,85.2,101.4,0.4,0.2,0.2,0.6,76.4,0.5544052374164158,0.0
Anthony Rocco Martin,35.0,46.6,0.2,21.0,3.2,10.8,32.4,1.4,1.2,111.0,122.8,0.4,0.0,0.6,0.4,116.2,0.31906012905206865,0.5
Anthony Smith,28.0,29.8,0.0,16.6,5.0,6.4,27.4,0.6,0.0,52.8,54.6,1.4,0.0,0.2,0.0,5.6,0.5181246243237828,0.0
Anthony Torres,12.0,31.5,0.0,8.5,2.0,1.5,7.0,3.5,1.5,24.5,45.0,0.0,0.0,0.5,0.0,57.0,0.4891304347826087,0.0
Anton Kuivanen,28.333333333333332,41.0,1.0,17.0,10.0,1.3333333333333333,17.333333333333332,5.666666666666667,5.333333333333333,74.33333333333333,88.33333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,165.33333333333334,0.40162577373405917,1.0
Anton Turkalj,24.25,38.75,1.25,14.5,4.75,5.0,19.5,3.25,1.5,59.5,76.0,5.75,0.0,0.0,0.25,74.5,0.5682343797391568,0.16666666666666666
Anton Zafir,11.0,23.0,1.5,4.5,3.5,3.0,4.5,3.0,3.5,17.0,29.5,2.5,0.0,0.0,0.0,125.5,0.6177777777777778,0.6666666666666666
Antoni Hardonk,27.4,30.0,0.0,15.0,4.2,8.2,14.0,8.4,5.0,46.6,49.4,0.4,0.4,0.4,0.2,28.4,0.597344901802529,0.0
Antonina Shevchenko,36.4,61.2,0.2,23.4,8.2,4.8,24.4,5.2,6.8,68.4,100.2,1.0,0.0,0.0,0.0,175.8,0.5481634482155984,0.1111111111111111
Antonio Arroyo,31.666666666666668,49.0,0.3333333333333333,17.666666666666668,8.666666666666666,5.333333333333333,28.333333333333332,0.0,3.3333333333333335,51.666666666666664,70.33333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,118.0,0.5997831557796943,1.0
Antonio Banuelos,10.0,10.0,0.0,9.0,0.0,1.0,8.0,2.0,0.0,135.0,135.0,0.0,0.0,0.0,0.0,1.0,0.07407407407407407,0.0
Antonio Braga Neto,13.333333333333334,35.0,2.0,10.0,2.0,1.3333333333333333,8.333333333333334,1.0,4.0,40.0,65.33333333333333,5.333333333333333,0.0,0.3333333333333333,0.3333333333333333,231.33333333333334,0.3821917808219178,0.36944444444444446
Antonio Carlos Junior,22.6,46.6,2.0,16.4,2.4,3.8,17.4,1.4,3.8,56.0,85.8,6.8,0.0,0.4,0.2,338.8,0.43134477247499625,0.46439393939393947
Antonio Carvalho,26.0,34.0,0.0,11.25,2.25,12.5,23.0,1.75,1.25,88.25,97.25,0.75,0.25,0.0,0.0,37.0,0.33248650184711565,0.0
Antonio Dos Santos,24.0,26.0,0.0,16.0,2.5,5.5,19.0,4.0,1.0,47.0,49.5,0.5,0.5,0.0,0.0,77.0,0.5153294194390086,0.0
Antonio McKee,25.0,41.0,1.0,14.0,8.0,3.0,17.0,4.0,4.0,55.0,75.0,4.0,0.0,0.0,1.0,168.0,0.45454545454545453,0.25
Antonio Mendes,4.0,8.5,0.5,1.5,2.0,0.5,2.0,1.5,0.5,8.5,13.0,1.0,0.5,0.0,0.0,15.5,0.5083333333333333,0.5
Antonio Rodrigo Nogueira,25.2,45.8,0.4,20.4,3.8,1.0,16.8,7.2,1.2,53.2,76.4,3.8,0.2,0.8,0.2,160.0,0.47647785224270683,0.10119047619047618
Antonio Silva,10.6,17.0,0.0,3.8,3.0,3.8,7.8,2.6,0.2,22.0,29.0,0.6,0.2,0.0,0.0,22.2,0.37535932405749184,0.0
Antonio Trocoli,9.0,20.5,0.0,4.0,4.0,1.0,7.0,2.0,0.0,19.5,41.0,4.0,0.0,0.0,0.0,147.5,0.43529411764705883,0.0
Anying Wang,6.5,8.5,0.0,5.0,0.0,1.5,6.5,0.0,0.0,25.0,27.0,0.0,0.0,0.0,0.0,16.0,0.14444444444444443,0.0
Aoriqileng,24.2,51.2,0.4,13.4,5.8,5.0,20.0,0.6,3.6,45.6,77.4,0.8,0.4,0.0,0.0,76.2,0.634551656920078,0.5
Ariane Carnelossi,22.0,57.2,1.0,17.2,1.6,3.2,16.0,3.0,3.0,57.0,100.2,1.8,0.0,0.2,0.6,143.8,0.43776226279985675,0.2380952380952381
Ariane da Silva,55.4,72.8,0.4,28.4,20.0,7.0,43.4,7.6,4.4,125.0,148.4,1.2,0.0,0.2,0.0,46.8,0.4559769662223485,0.6666666666666666
Ariel Beck,35.0,35.0,0.0,8.0,16.0,11.0,34.0,1.0,0.0,102.0,102.0,0.0,0.0,0.0,0.0,9.0,0.3431372549019608,0.0
Arjan Bhullar,30.25,67.5,1.5,26.0,3.25,1.0,15.75,9.25,5.25,53.5,97.5,2.0,0.25,0.0,0.0,325.25,0.5502035330261137,0.7916666666666666
Arman Tsarukyan,42.6,67.2,3.0,31.2,7.6,3.8,21.6,3.2,17.8,70.8,100.2,6.8,0.2,0.2,0.2,398.4,0.5878200078898524,0.5333333333333333
Armen Petrosyan,67.8,73.4,0.2,22.0,13.6,32.2,62.6,4.8,0.4,129.0,135.0,0.6,0.0,0.0,0.0,44.4,0.5208808969461335,0.25
Arnold Allen,54.6,56.0,0.0,39.2,10.6,4.8,51.2,2.4,1.0,127.6,129.2,0.2,0.0,0.2,0.0,14.0,0.4520900260601753,0.0
Artem Lobov,76.0,85.4,0.6,37.0,13.2,25.8,71.8,3.2,1.0,171.6,182.4,2.4,0.0,0.0,0.0,42.0,0.44795578248726675,0.3125
Asbel Cancio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashkan Mokhtarian,27.0,29.0,0.5,11.0,6.5,9.5,25.5,0.5,1.0,62.0,65.5,3.0,0.0,0.0,0.0,75.0,0.46879035729659924,0.16666666666666666
Ashlee Evans-Smith,47.8,51.4,0.6,27.6,12.2,8.0,40.2,6.8,0.8,155.2,159.2,3.4,0.0,0.0,0.0,41.2,0.29770730975677695,0.1125
Ashley Yoder,57.0,98.8,0.8,34.4,13.8,8.8,52.2,2.6,2.2,155.4,204.0,4.4,0.0,0.6,0.0,187.6,0.3915256396364516,0.16666666666666666
Askar Askarov,45.8,60.2,2.6,35.2,4.8,5.8,34.8,4.8,6.2,84.8,102.4,10.6,0.0,0.4,0.4,281.8,0.5445483405483406,0.29463203463203463
Askar Mozharov,2.0,11.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0
Aspen Ladd,42.8,71.6,1.4,32.4,7.4,3.0,25.4,7.4,10.0,96.8,129.8,3.2,0.2,0.6,0.2,258.4,0.3622382352941177,0.47916666666666663
Assuerio Silva,19.333333333333332,46.666666666666664,2.3333333333333335,4.666666666666667,7.666666666666667,7.0,16.333333333333332,2.0,1.0,40.0,69.33333333333333,6.0,0.0,0.0,0.0,177.66666666666666,0.5089248779680648,0.5
Asu Almabayev,28.0,59.0,3.2,14.8,7.4,5.8,20.8,3.0,4.2,59.0,103.6,8.8,0.2,1.4,0.2,327.8,0.5041744207261448,0.30992424242424244
Ateba Gautier,17.666666666666668,17.666666666666668,0.3333333333333333,14.666666666666666,2.6666666666666665,0.3333333333333333,14.333333333333334,2.3333333333333335,1.0,33.0,33.0,0.3333333333333333,1.0,0.0,0.0,1.6666666666666667,0.5245045045045046,1.0
Augusto Mendes,27.666666666666668,53.666666666666664,1.3333333333333333,18.0,4.333333333333333,5.333333333333333,21.333333333333332,5.666666666666667,0.6666666666666666,79.33333333333333,108.33333333333333,4.0,0.3333333333333333,0.0,0.3333333333333333,108.66666666666667,0.3348217049327624,0.2222222222222222
Augusto Montano,39.333333333333336,44.0,0.0,13.333333333333334,7.333333333333333,18.666666666666668,28.333333333333332,9.666666666666666,1.3333333333333333,85.33333333333333,90.0,0.0,0.0,0.0,0.0,29.0,0.4694685627571533,0.0
Augusto Sakai,36.8,56.8,0.2,20.0,12.4,4.4,18.6,17.4,0.8,66.8,92.2,0.6,0.0,0.0,0.0,145.8,0.4832797608757879,0.25
Austen Lane,16.4,33.4,0.8,8.4,4.6,3.4,13.8,0.2,2.4,31.2,55.4,2.6,0.2,0.0,0.0,172.0,0.5645318250581408,0.20833333333333334
Austin Arnett,51.5,57.75,0.5,41.5,9.25,0.75,42.25,4.75,4.5,120.75,128.0,2.75,0.0,0.0,0.0,106.5,0.42503573419688506,0.3888888888888889
Austin Bashi,12.5,40.0,2.0,7.0,4.5,1.0,9.5,2.5,0.5,28.5,63.5,9.5,0.0,0.5,0.0,257.0,0.3728571428571429,0.5833333333333334
Austin Hubbard,59.2,72.8,1.8,34.2,20.0,5.0,53.8,4.4,1.0,159.0,177.4,9.2,0.0,0.2,0.0,142.4,0.38002015166145287,0.23015873015873015
Austin Lingo,53.4,57.8,0.4,36.6,13.2,3.6,52.8,0.6,0.0,141.8,147.6,0.6,0.4,0.0,0.0,81.2,0.346271382687304,0.75
Austin Springer,14.0,14.0,0.0,3.0,2.0,9.0,13.0,1.0,0.0,32.0,32.0,1.0,0.0,0.0,0.0,3.0,0.4375,0.0
Austin Vanderford,22.0,57.5,2.5,20.5,0.5,1.0,3.5,0.0,18.5,34.0,72.5,5.0,0.0,0.5,0.0,322.0,0.53125,0.5
Axel Sola,45.0,52.0,1.0,40.0,5.0,0.0,36.0,5.0,4.0,105.0,114.0,4.0,1.0,0.0,0.0,185.0,0.42857142857142855,0.25
Azamat Bekoev,22.666666666666668,39.333333333333336,1.6666666666666667,18.333333333333332,3.0,1.3333333333333333,14.0,2.3333333333333335,6.333333333333333,49.666666666666664,69.33333333333333,3.6666666666666665,0.6666666666666666,0.0,0.0,132.0,0.5397935397935397,0.3333333333333333
Azamat Gashimov,5.5,13.0,0.5,4.0,0.5,1.0,3.5,0.0,2.0,25.5,33.5,2.0,0.0,0.0,0.0,61.0,0.2459514170040486,0.5
Azamat Murzakanov,44.2,49.2,0.2,30.0,12.0,2.2,28.0,2.4,13.8,72.4,78.4,1.4,1.0,0.0,0.0,61.8,0.5854507677383834,0.06666666666666667
Azat Maksum,41.25,48.0,3.5,28.0,9.75,3.5,36.0,5.0,0.25,149.75,158.5,11.0,0.25,0.25,0.25,138.5,0.2705903188923504,0.31613123718386876
Azunna Anyanwu,37.0,37.0,0.0,28.0,9.0,0.0,36.0,1.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.44047619047619047,0.0
BJ Penn,28.2,42.8,0.0,24.2,3.8,0.2,24.2,3.0,1.0,76.0,92.4,0.0,0.2,0.0,0.0,47.4,0.32961601601313306,0.0
Baergeng Jieleyisi,9.0,48.0,1.0,4.0,4.0,1.0,9.0,0.0,0.0,72.0,114.0,1.0,0.0,0.0,0.0,17.0,0.125,1.0
Baisangur Susurkaev,44.5,82.0,2.0,21.5,16.0,7.0,32.0,6.5,6.0,75.0,116.0,7.0,0.5,0.5,0.0,196.0,0.591458944281525,0.2857142857142857
Barb Honchak,47.5,49.5,0.0,39.0,2.0,6.5,47.5,0.0,0.0,158.0,160.5,0.5,0.0,1.0,0.0,10.5,0.3004237288135593,0.0
Bart Palaszewski,24.5,27.75,0.0,12.25,3.0,9.25,23.0,1.0,0.5,81.25,85.0,0.0,0.25,0.75,0.0,6.75,0.2980390103255378,0.0
Bartosz Fabinski,14.4,37.8,2.8,11.2,2.4,0.8,5.2,2.6,6.6,22.6,50.6,4.6,0.0,0.0,0.0,350.6,0.5313461538461539,0.678030303030303
Bas Rutten,24.5,125.5,0.0,15.5,4.5,4.5,11.0,5.0,8.5,45.0,147.5,0.0,0.5,0.5,0.0,0.0,0.5644431882419446,0.0
Bassil Hafez,50.333333333333336,57.666666666666664,2.0,42.666666666666664,3.6666666666666665,4.0,47.333333333333336,2.0,1.0,131.66666666666666,140.33333333333334,8.333333333333334,0.0,0.0,0.3333333333333333,162.0,0.35785282496885773,0.375
Batgerel Danaa,41.8,55.0,0.4,29.6,5.6,6.6,35.8,2.6,3.4,117.6,134.4,0.6,0.6,0.0,0.2,19.2,0.37525474406059056,0.6666666666666666
Bea Malecki,61.333333333333336,85.0,0.0,39.0,17.0,5.333333333333333,53.333333333333336,3.6666666666666665,4.333333333333333,133.33333333333334,163.33333333333334,0.0,0.0,0.6666666666666666,0.0,90.66666666666667,0.40691689718972796,0.0
Bec Rawlings,57.6,66.2,0.8,40.2,11.4,6.0,49.2,6.0,2.4,145.0,155.0,1.6,0.0,0.2,0.0,112.6,0.3954241518277111,0.5
Bekzat Almakhan,16.666666666666668,18.333333333333332,0.0,11.333333333333334,3.6666666666666665,1.6666666666666667,15.666666666666666,0.3333333333333333,0.6666666666666666,48.666666666666664,52.666666666666664,0.3333333333333333,0.6666666666666666,0.0,0.0,12.333333333333334,0.41416793990323403,0.0
Belal Muhammad,93.6,131.2,2.4,75.8,15.6,2.2,88.2,3.8,1.6,214.0,263.8,5.8,0.0,0.0,0.0,227.6,0.4458323447124667,0.34188034188034183
Ben Alloway,10.333333333333334,17.666666666666668,0.3333333333333333,6.0,2.6666666666666665,1.6666666666666667,6.666666666666667,1.6666666666666667,2.0,21.0,29.333333333333332,0.6666666666666666,0.3333333333333333,0.0,0.0,38.333333333333336,0.5344932844932845,0.5
Ben Askren,21.0,35.0,1.6666666666666667,18.0,1.3333333333333333,1.6666666666666667,15.333333333333334,3.6666666666666665,2.0,42.666666666666664,57.666666666666664,3.0,0.0,0.3333333333333333,0.3333333333333333,77.66666666666667,0.24803149606299213,0.5357142857142857
Ben Earwood,5.0,64.0,2.0,5.0,0.0,0.0,1.0,0.0,4.0,9.0,71.0,2.0,0.0,0.0,0.0,587.0,0.5555555555555556,1.0
Ben Nguyen,34.4,43.6,0.2,23.8,7.2,3.4,28.2,5.8,0.4,89.2,98.8,0.4,0.2,0.4,0.4,44.6,0.40295288177641114,0.5
Ben Rothwell,53.0,65.2,0.4,38.0,10.8,4.2,41.4,10.2,1.4,119.2,134.2,1.2,0.2,0.4,0.0,153.8,0.44997430177800385,0.3333333333333333
Ben Saunders,16.2,32.6,0.0,5.6,7.6,3.0,8.2,6.2,1.8,31.8,48.2,0.0,0.2,0.8,0.0,7.0,0.5061559696342305,0.0
Ben Sosoli,15.5,15.5,0.0,9.5,5.5,0.5,15.5,0.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.2810794420861128,0.0
Ben Wall,2.5,3.0,0.0,1.5,1.0,0.0,1.0,1.5,0.0,8.5,9.0,0.5,0.0,0.0,0.0,0.0,0.30952380952380953,0.0
Benardo Sopaj,63.0,94.5,2.5,53.0,4.5,5.5,34.5,8.0,20.5,112.5,150.5,3.5,0.5,0.0,0.0,209.0,0.5529948134515643,0.7083333333333333
Beneil Dariush,26.4,36.2,1.0,14.6,5.8,6.0,21.8,1.4,3.2,55.6,68.2,1.0,0.2,0.0,0.0,110.2,0.4511564136797782,1.0
Benito Lopez,39.0,40.25,0.0,17.5,6.5,15.0,35.75,2.25,1.0,89.0,90.25,0.0,0.25,0.25,0.0,28.0,0.5223841354723708,0.0
Benji Radach,14.333333333333334,37.666666666666664,0.0,13.333333333333334,1.0,0.0,2.6666666666666665,1.6666666666666667,10.0,25.333333333333332,50.333333333333336,0.0,0.6666666666666666,0.0,0.0,210.33333333333334,0.5958132045088567,0.0
Benoit Saint Denis,29.8,44.2,1.8,17.2,9.4,3.2,15.0,11.6,3.2,49.4,67.2,4.4,0.2,0.8,0.0,181.6,0.5822278669647091,0.44285714285714284
Benson Henderson,53.0,74.8,1.4,19.0,14.8,19.2,45.4,5.6,2.0,110.4,134.4,4.4,0.2,0.6,0.2,171.8,0.4511617234993285,0.23666666666666666
Bentley Syler,15.0,25.0,0.0,8.0,1.0,6.0,14.0,1.0,0.0,79.0,90.0,0.0,0.0,0.0,0.0,0.0,0.189873417721519,0.0
Bernardo Magalhaes,27.0,28.0,0.0,13.5,4.5,9.0,27.0,0.0,0.0,100.0,101.0,9.0,0.0,0.5,0.5,5.5,0.3043672014260249,0.0
Besam Yousef,35.5,120.0,1.0,22.0,11.5,2.0,12.0,22.5,1.0,66.5,161.0,1.5,0.0,0.0,0.0,137.5,0.5314111579934364,0.6666666666666666
Bethe Correia,54.6,69.4,0.2,29.4,17.6,7.6,50.4,4.0,0.2,135.6,152.4,2.0,0.0,0.0,0.0,46.6,0.38439571302338454,0.05
Bevon Lewis,40.25,69.0,0.0,17.75,9.0,13.5,28.5,11.75,0.0,99.5,131.25,3.5,0.0,0.0,0.0,237.5,0.39696492376661713,0.0
Bharat Kandare,3.0,3.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,30.0,30.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0
Bia Mesquita,36.0,61.0,2.0,35.0,0.0,1.0,2.0,0.0,34.0,63.0,98.0,3.0,0.0,1.0,0.0,293.0,0.5714285714285714,0.6666666666666666
Bibulatov Magomed,38.0,55.0,2.0,19.666666666666668,15.666666666666666,2.6666666666666665,20.333333333333332,6.0,11.666666666666666,74.33333333333333,94.0,5.0,0.0,0.0,0.0,200.33333333333334,0.5117716651878143,0.39285714285714285
Bill Algeo,60.4,85.8,0.8,30.0,14.0,16.4,56.0,2.0,2.4,126.2,154.6,1.6,0.4,0.2,0.2,61.0,0.4746577194010345,0.6666666666666666
Bill Mahood,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Billy Elekana,24.0,27.333333333333332,0.3333333333333333,15.666666666666666,7.0,1.3333333333333333,18.666666666666668,0.0,5.333333333333333,39.666666666666664,43.333333333333336,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,80.33333333333333,0.6560406771404214,0.5
Billy Miles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0
Billy Quarantillo,62.6,90.0,1.0,39.0,17.4,6.2,45.8,14.0,2.8,133.6,166.0,3.4,0.0,0.2,0.0,75.6,0.4339474973634531,0.25757575757575757
Billy Ray Goff,52.333333333333336,58.0,0.3333333333333333,25.666666666666668,10.666666666666666,16.0,48.0,3.6666666666666665,0.6666666666666666,112.33333333333333,119.33333333333333,4.666666666666667,0.3333333333333333,0.0,0.0,103.33333333333333,0.4232616741475707,0.027777777777777776
Blagoy Ivanov,45.2,57.0,0.8,34.8,9.8,0.6,39.2,5.6,0.4,102.4,115.2,2.6,0.0,0.2,0.0,100.4,0.4493966305266608,0.27777777777777773
Blake Bilder,58.333333333333336,82.0,0.3333333333333333,30.333333333333332,5.0,23.0,53.333333333333336,4.333333333333333,0.6666666666666666,121.33333333333333,147.33333333333334,4.333333333333333,0.0,0.0,0.0,195.33333333333334,0.4370207927225471,0.047619047619047616
Blood Diamond,36.0,55.333333333333336,0.0,15.666666666666666,15.333333333333334,5.0,17.666666666666668,18.333333333333332,0.0,65.0,88.33333333333333,1.3333333333333333,0.0,0.0,0.0,30.666666666666668,0.48142519419115165,0.0
Bo Nickal,30.8,44.8,1.2,19.0,6.4,5.4,26.0,2.4,2.4,50.0,67.4,2.2,0.4,0.6,0.0,135.8,0.5935989500695383,0.5416666666666666
Bob Cook,22.0,53.0,1.0,12.0,7.0,3.0,15.0,7.0,0.0,47.0,78.0,5.0,0.0,2.0,0.0,69.0,0.46808510638297873,0.2
Bob Gilstrap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Hoffman,12.0,36.333333333333336,1.6666666666666667,5.0,6.333333333333333,0.6666666666666666,0.3333333333333333,8.666666666666666,3.0,27.0,55.333333333333336,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,231.33333333333334,0.5084697910784867,0.75
Bobby Moffett,39.666666666666664,48.0,2.0,24.666666666666668,7.666666666666667,7.333333333333333,38.0,1.3333333333333333,0.3333333333333333,111.33333333333333,122.33333333333333,3.3333333333333335,0.0,1.0,0.3333333333333333,153.33333333333334,0.31759483454398707,0.5416666666666666
Bobby Nash,21.666666666666668,35.333333333333336,1.0,13.333333333333334,3.0,5.333333333333333,15.0,6.0,0.6666666666666666,57.333333333333336,73.66666666666667,3.0,0.3333333333333333,0.6666666666666666,0.0,133.66666666666666,0.3660277528202056,0.325
Bobby Southworth,21.0,81.0,1.0,6.0,1.0,14.0,19.0,1.0,1.0,84.0,151.0,2.0,0.0,0.0,0.0,81.0,0.25,0.5
Bobby Voelker,47.75,77.5,1.0,30.75,9.0,8.0,30.0,13.75,4.0,137.75,174.5,2.0,0.0,0.0,0.5,119.25,0.3400411600810537,0.26666666666666666
Bogdan Grad,28.0,41.666666666666664,3.3333333333333335,18.333333333333332,5.333333333333333,4.333333333333333,9.333333333333334,6.0,12.666666666666666,47.666666666666664,66.0,8.333333333333334,0.0,0.0,0.0,267.3333333333333,0.5732687451437452,0.4154761904761905
Bogdan Guskov,23.8,34.2,0.0,21.2,1.4,1.2,13.0,2.2,8.6,43.2,54.2,0.0,0.6,0.4,0.2,25.0,0.5015032942912756,0.0
Bojan Mihajlovic,8.666666666666666,13.666666666666666,0.0,2.3333333333333335,3.0,3.3333333333333335,7.0,1.6666666666666667,0.0,24.333333333333332,30.666666666666668,0.3333333333333333,0.0,0.0,0.0,22.0,0.32811016144349475,0.0
Bojan Velickovic,30.0,95.0,0.6,15.4,4.0,10.6,24.6,3.4,2.0,85.0,158.0,2.2,0.2,0.4,0.4,82.6,0.37606907474238593,0.35
Bolaji Oki,65.5,66.5,0.75,48.5,13.0,4.0,62.0,2.0,1.5,151.0,153.0,1.25,0.25,0.0,0.0,50.25,0.446855027608024,0.5555555555555555
Boston Salmon,6.0,8.0,0.0,2.0,3.5,0.5,5.5,0.5,0.0,11.0,13.0,0.5,0.0,0.0,0.0,21.5,0.5454545454545454,0.0
Brad Blackburn,58.8,76.8,0.8,36.2,8.8,13.8,51.0,3.2,4.6,165.4,185.6,1.6,1.0,0.6,0.0,116.4,0.39542621304690273,0.2
Brad Gumm,15.0,65.5,0.0,11.0,3.5,0.5,6.0,7.0,2.0,34.0,87.0,2.0,0.0,0.5,1.0,26.0,0.44415584415584414,0.0
Brad Imes,39.666666666666664,53.333333333333336,1.6666666666666667,32.333333333333336,6.333333333333333,1.0,22.666666666666668,11.0,6.0,124.33333333333333,141.66666666666666,2.3333333333333335,0.0,1.0,0.3333333333333333,129.66666666666666,0.33030297598419395,0.7222222222222222
Brad Katona,76.4,103.0,2.0,58.6,9.6,8.2,54.8,13.2,8.4,144.8,178.2,4.4,0.0,0.0,0.0,228.0,0.48206965288918957,0.4548611111111111
Brad Kohler,7.5,38.5,2.0,6.0,1.5,0.0,2.0,1.0,4.5,13.5,48.0,3.5,0.5,0.0,0.0,4.0,0.75,0.75
Brad Morris,2.5,2.5,0.0,2.0,0.0,0.5,2.5,0.0,0.0,4.0,4.0,0.5,0.0,0.0,0.0,2.5,0.625,0.0
Brad Pickett,25.8,34.0,1.2,16.0,4.2,5.6,21.0,1.4,3.4,74.6,84.0,2.2,0.2,0.0,0.2,96.2,0.34197834807356153,0.525
Brad Riddell,46.2,55.4,1.4,28.4,10.8,7.0,42.8,2.0,1.4,89.2,98.4,4.6,0.0,0.0,0.0,52.4,0.5585919278510424,0.17424242424242425
Brad Scott,43.4,50.6,0.2,27.8,8.4,7.2,36.4,4.8,2.2,103.6,111.4,1.0,0.4,0.4,0.2,99.0,0.35169323130258323,0.125
Brad Tavares,52.2,58.4,0.2,30.0,6.8,15.4,50.4,1.2,0.6,111.8,118.8,0.6,0.0,0.0,0.0,25.0,0.465674163964234,0.3333333333333333
Brady Hiestand,38.0,69.0,4.5,28.0,7.0,3.0,31.75,3.5,2.75,74.75,113.25,9.75,0.0,1.0,0.25,399.75,0.511729099600039,0.45264110889110887
